"content","created_at","date","likeCount","media","outlinks","quoteCount","quotedTweet","replyCount","retweetCount","retweetedTweet","url","id","conversationId"
"Pastor Ray Mccauley getting divorced again- Maybe his wife didnt like missionary...","Fri Jan 29 15:01:58 0000 2010","2010-01-29 15:01:5800:00","4","","","0","","1","8","","https://twitter.com/Trevornoah/status/8370675385","8370675385","8370675385"
"RT @loyisogola Check this video out -- Boxer Knocked Out and Still Punching http://youtu.be/5wNrBV3PFc","Fri Jan 29 14:11:08 0000 2010","2010-01-29 14:11:0800:00","1","","","0","","0","0","","https://twitter.com/Trevornoah/status/8368830962","8368830962","8345220577"
"RT @loyisogola they should have ghostpops flavoured simba chips.","Wed Jan 27 18:35:22 0000 2010","2010-01-27 18:35:2200:00","0","","","0","","0","1","","https://twitter.com/Trevornoah/status/8288928620","8288928620","8286709686"
"Beef with Afrikaans guy over- thank God I watch Noot vir Noot.","Wed Jan 27 14:26:40 0000 2010","2010-01-27 14:26:4000:00","0","","","0","","0","2","","https://twitter.com/Trevornoah/status/8280725057","8280725057","8280725057"
"Ek het nooit gedink dat afrikaanse meisies so lekker bode het Ek is nou by menlyn. Hallo Ladies","Wed Jan 27 13:49:15 0000 2010","2010-01-27 13:49:1500:00","0","","","0","","0","2","","https://twitter.com/Trevornoah/status/8279442154","8279442154","8279442154"
"@Trevornoah: RT @ComicalTshepo Pardon my French in this tweet but Fk Arthur  hes a ct.. --- ekse Noah did you censor me - me Never","Wed Jan 27 13:39:48 0000 2010","2010-01-27 13:39:4800:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/8279139564","8279139564","8279011143"
"RT @trevorgumbi Hopefully getting released tomorrow, YAY   next time ask her age before taking her out","Wed Jan 27 12:54:33 0000 2010","2010-01-27 12:54:3300:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/8277773207","8277773207","8274205720"
"RT @ComicalTshepo OK...I feel like I wrestled a bear last night...  I told you my sister was big and hairy","Wed Jan 27 09:12:26 0000 2010","2010-01-27 09:12:2600:00","0","","","0","","0","1","","https://twitter.com/Trevornoah/status/8272850505","8272850505","8268050343"
"RT @trevorgumbi All this injecting myself reminds me of a very dark time in my life dark time Oh load shedding of course","Tue Jan 26 10:16:28 0000 2010","2010-01-26 10:16:2800:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/8230317249","8230317249","8230165765"
"Ever been so hungry you bite your finger when eating a burger That just happened to me. With some girls finger though.","Tue Jan 26 10:04:31 0000 2010","2010-01-26 10:04:3100:00","1","","","0","","0","5","","https://twitter.com/Trevornoah/status/8230092342","8230092342","8230092342"
"Two things I hate early- waking up and cumming. Unfortunately sometimes I must endure both.","Tue Jan 26 05:12:27 0000 2010","2010-01-26 05:12:2700:00","0","","","0","","0","5","","https://twitter.com/Trevornoah/status/8223753435","8223753435","8223753435"
"RT @LazGola - 90 missin after plane crash... Prob lost their bags too... sigh airlines these days","Mon Jan 25 16:41:02 0000 2010","2010-01-25 16:41:0200:00","0","","","0","","0","1","","https://twitter.com/Trevornoah/status/8198015291","8198015291","8197509930"
"Ok cooked it and I still prefer the ox liver raw. http://twitpic.com/zoylg","Mon Jan 25 12:25:21 0000 2010","2010-01-25 12:25:2100:00","2","","","0","","1","0","","https://twitter.com/Trevornoah/status/8189723177","8189723177","8189723177"
"Just ate a piece of raw lamb liver. Almost threw up. From now on I stick to raw ox liver much tastier.","Mon Jan 25 12:23:02 0000 2010","2010-01-25 12:23:0200:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/8189662680","8189662680","8189662680"
"How dare you judge me for sleeping in the public toilet sir Its not called a restroom for nothing fool.","Mon Jan 25 11:54:12 0000 2010","2010-01-25 11:54:1200:00","4","","","0","","0","4","","https://twitter.com/Trevornoah/status/8188952505","8188952505","8188952505"
"Are these guys improving the roads or destroying them I swear they were smoother before they started.","Mon Jan 25 05:58:07 0000 2010","2010-01-25 05:58:0700:00","0","","","0","","0","1","","https://twitter.com/Trevornoah/status/8181707886","8181707886","8181707886"
"Insurance premiums must be crazy in Gotham City. On the bright side, real estate must be dirt cheap.","Sun Jan 24 14:46:15 0000 2010","2010-01-24 14:46:1500:00","0","","","0","","0","2","","https://twitter.com/Trevornoah/status/8151403199","8151403199","8151403199"
"Joburg, now that its raining more than ever. Know that well still have each other. You can stand under my umburella, ella..","Sat Jan 23 10:55:13 0000 2010","2010-01-23 10:55:1300:00","0","","","0","","0","4","","https://twitter.com/Trevornoah/status/8107460059","8107460059","8107460059"
"We live in a world where people can hear a coin hitting the pavement but they cant hear a person screaming for help.","Fri Jan 22 11:02:45 0000 2010","2010-01-22 11:02:4500:00","2","","","0","","0","13","","https://twitter.com/Trevornoah/status/8065492251","8065492251","8065492251"
"RT @loyisogola After Arsenal win, nothing can mess with my day 
I guess now is a good time 2 tell u about me  ur girl","Thu Jan 21 08:34:07 0000 2010","2010-01-21 08:34:0700:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/8020546825","8020546825","8019932841"
"The true origins of Avatar- http://bit.ly/5L5htq
Well done James, well done.","Thu Jan 21 07:48:13 0000 2010","2010-01-21 07:48:1300:00","2","","","0","","0","0","","https://twitter.com/Trevornoah/status/8019686831","8019686831","8019686831"
"I had 2 dreams last night about a woman. Does that make her the woman of my dreams","Thu Jan 21 07:44:36 0000 2010","2010-01-21 07:44:3600:00","1","","","0","","0","2","","https://twitter.com/Trevornoah/status/8019618750","8019618750","8019618750"
"Why are the black guys on survivor swimming with their shirts on They holding us back.","Wed Jan 20 18:09:45 0000 2010","2010-01-20 18:09:4500:00","0","","","0","","0","1","","https://twitter.com/Trevornoah/status/7994268409","7994268409","7994268409"
"If u sit alone in public, u seem like a loser. But lick your lips while looking at old women and then u seem to have purpose.","Wed Jan 20 09:00:26 0000 2010","2010-01-20 09:00:2600:00","2","","","0","","0","2","","https://twitter.com/Trevornoah/status/7980839907","7980839907","7980839907"
"Drove a friends gmc truck- its way too big. Felt like I was a roadlink bus driver except I was awake and sober.","Tue Jan 19 08:24:15 0000 2010","2010-01-19 08:24:1500:00","0","","","0","","0","4","","https://twitter.com/Trevornoah/status/7938642598","7938642598","7938642598"
"South Africa is the only country in Africa where people in the street dont accept dollars as payment. They want their Rands","Mon Jan 18 09:08:14 0000 2010","2010-01-18 09:08:1400:00","2","","","0","","0","6","","https://twitter.com/Trevornoah/status/7898203071","7898203071","7898203071"
"I want to get the weather forecast insects get- you never see a fly caught in the rain.","Sun Jan 17 13:56:23 0000 2010","2010-01-17 13:56:2300:00","0","","","0","","0","3","","https://twitter.com/Trevornoah/status/7864403108","7864403108","7864403108"
"I love how celebs use a donation to Haiti as a PR tool- disgusting. Thats why I donated my 10 000 anonymously","Sat Jan 16 07:06:51 0000 2010","2010-01-16 07:06:5100:00","1","","","0","","1","2","","https://twitter.com/Trevornoah/status/7819251097","7819251097","7819251097"
"I dress so scruffy when I fly, its amazin that I get women smiling at me. Dont know why. I just sit in my 1st class seat and enjoy.","Thu Jan 14 13:09:38 0000 2010","2010-01-14 13:09:3800:00","1","","","0","","0","0","","https://twitter.com/Trevornoah/status/7747012421","7747012421","7747012421"
"This is a shocking 2010 smear campaign. Not only is the shark a murderer but now they say it was xenophobic too #sharkattack","Tue Jan 12 23:18:33 0000 2010","2010-01-12 23:18:3300:00","0","","","0","","0","3","","https://twitter.com/Trevornoah/status/7687007445","7687007445","7687007445"
"RT @Anele @Trevornoah Tomorrow at Twelve . - you cant run from your stand up comedian destiny Anele, its only a matter of time..","Tue Jan 12 20:03:54 0000 2010","2010-01-12 20:03:5400:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7680678117","7680678117","7680403702"
"I love how in so many peoples profile pics or avatars, they try make it look like they arent taking their own pic.","Tue Jan 12 19:53:14 0000 2010","2010-01-12 19:53:1400:00","0","","","0","","0","3","","https://twitter.com/Trevornoah/status/7680360788","7680360788","7680360788"
"RT @Anele @Trevornoah Thinking is good : - so When are we seeing you on stage doing your first stand up gig","Tue Jan 12 19:50:24 0000 2010","2010-01-12 19:50:2400:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7680276534","7680276534","7680133937"
"@Anele good news. Im gonna do my 1 man show 1 last time in JHB and since 2010 is going to be your breakout year in comedy I was thinking..","Tue Jan 12 19:20:55 0000 2010","2010-01-12 19:20:5500:00","1","","","0","","0","0","","https://twitter.com/Trevornoah/status/7679409785","7679409785","7679409785"
"RT @RobVanVuuren @Trevornoah dude, who struts in heels on a plane lta wanabee model walking back from the loo. Lol ure an idiot robgt","Tue Jan 12 19:12:50 0000 2010","2010-01-12 19:12:5000:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7679170581","7679170581","7678974427"
"Ladies please. If you cannot extend your leg fully with no bend in the knee then you should not try to strut in heels","Tue Jan 12 18:57:41 0000 2010","2010-01-12 18:57:4100:00","0","","","0","","0","2","","https://twitter.com/Trevornoah/status/7678718519","7678718519","7678718519"
"Im using Twitter while downloading music in a plane 32000ft in the air. How does a plane have quicker Internet than telkom","Tue Jan 12 18:01:28 0000 2010","2010-01-12 18:01:2800:00","0","","","0","","0","2","","https://twitter.com/Trevornoah/status/7677040461","7677040461","7677040461"
"You do realise that swimming in the sea is the equivalent of running around in the jungle or the Kruger park #sharkattack","Tue Jan 12 16:50:50 0000 2010","2010-01-12 16:50:5000:00","0","","","0","","0","4","","https://twitter.com/Trevornoah/status/7674885231","7674885231","7674885231"
"We called it Fishhoek, meaning fish corner, where fish hang out. Now we are shocked when a shark hangs out where we said it would.","Tue Jan 12 16:34:48 0000 2010","2010-01-12 16:34:4800:00","0","","","0","","0","7","","https://twitter.com/Trevornoah/status/7674386434","7674386434","7674386434"
"Missing your flight when youre already in the airport is like falling asleep when shes in the bathroom freshening up.","Tue Jan 12 16:18:44 0000 2010","2010-01-12 16:18:4400:00","0","","","0","","0","4","","https://twitter.com/Trevornoah/status/7673883414","7673883414","7673883414"
"In the rest of the airport you hear phrases like- well you should have thought of that before we left and then you shouldnt have come","Tue Jan 12 16:16:56 0000 2010","2010-01-12 16:16:5600:00","0","","","0","","0","1","","https://twitter.com/Trevornoah/status/7673826376","7673826376","7673826376"
"In an airport lounge you hear phrases like- great opportunity and systems covergance is key.","Tue Jan 12 16:15:12 0000 2010","2010-01-12 16:15:1200:00","0","","","0","","0","1","","https://twitter.com/Trevornoah/status/7673771705","7673771705","7673771705"
"Whenever I fly international, I try to wear clothes easy to take off, should I need to strip...Ladies take note.","Tue Jan 12 16:09:59 0000 2010","2010-01-12 16:09:5900:00","0","","","0","","0","3","","https://twitter.com/Trevornoah/status/7673606035","7673606035","7673606035"
"Watching the sun rise as I drive to the airport to begin my 24hr journey back to South Africa my home my true love...cant wait.","Tue Jan 12 14:56:34 0000 2010","2010-01-12 14:56:3400:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7671236248","7671236248","7671236248"
"RT @aplusk the person with no enemies has done nothing.","Tue Jan 12 08:00:27 0000 2010","2010-01-12 08:00:2700:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7662196455","7662196455","7660791055"
"SABC king of repeats. I must renew my TV licence but they refuse to renew their shows","Sun Jan 10 04:24:36 0000 2010","2010-01-10 04:24:3600:00","0","","","0","","0","6","","https://twitter.com/Trevornoah/status/7581795907","7581795907","7581795907"
"RT @Anele okay so u gonna drive a Ferrari to here. U bawws. Actually Id drive around with the top down shouting- hello hi Hello..","Sat Jan 09 08:42:47 0000 2010","2010-01-09 08:42:4700:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7551776963","7551776963","7543052558"
"After lunch at a Beverly Hills restaurant the val guy gave me Ferrari keys by mistake. I was so tempted to take them and run.","Sat Jan 09 01:28:31 0000 2010","2010-01-09 01:28:3100:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7540424856","7540424856","7540424856"
"Driving through Beverly Hills, even the homeless people here are rich.","Sat Jan 09 01:22:11 0000 2010","2010-01-09 01:22:1100:00","1","","","0","","0","2","","https://twitter.com/Trevornoah/status/7540231884","7540231884","7540231884"
"RT @andrewjstringer @Trevornoah Which IMAX ltSanta Anita, Los Angelesgt","Wed Jan 06 12:39:43 0000 2010","2010-01-06 12:39:4300:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7439341518","7439341518","7439177543"
"Just saw Avatar on IMAX in 3D. It was like taking my eyes to a themepark. Sheer optic pleasure. My eyes were so excited tears came out...","Wed Jan 06 12:31:20 0000 2010","2010-01-06 12:31:2000:00","0","","","0","","0","4","","https://twitter.com/Trevornoah/status/7439156702","7439156702","7439156702"
"Humour has no standards - no one can say what is good or bad, although you can be sure that everyone will. - John Galbraith","Wed Jan 06 00:02:02 0000 2010","2010-01-06 00:02:0200:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/7420540763","7420540763","7420540763"
